name,herf,lenper,hsdrop_w,hsgrad_w,somecoll_w,collgrad_w,hsdrop_b,hsgrad_b,somecoll_b,collgrad_b,povrate_w,povrate_b,mt1proom_w,mt1proom_b,medgrent_w,medgrent_b,medgrentpinc_w,medgrentpinc_b,area1910,passpc,ngov62,manshr,incseg,closeness,regdum1,regdum2,regdum3,regdum4,ethseg10,ethiso10,ethexp10,count1910,black1910,ctyliterate1920,lfp1920,ctytrade_wkrs1920,ctymanuf_wkrs1920,ctyrail_wkrs1920,count1920,black1920,gini_w,gini_b,p10_w,p50_w,p90_w,p10_b,p50_b,p90_b,grsrnt_w,grsrnt_b,lngini_w,lngini_b,herfscore,ln90w90b,ln10w10b,ln90w10b,ln90b10w,mv_st_winus_w,mv_st_winus_b,lfp_w,lfp_b,dism1990,pop1990,pctbk1990
philadpa,0.878089964389801,0.001151026226580143,0.23919221758842468,0.33962923288345337,0.18426470458507538,0.23691383004188538,0.31648871302604675,0.35104718804359436,0.22978129982948303,0.10268279910087585,0.13994191586971283,0.2850204408168793,0.02446245588362217,0.06166299059987068,634.0,514.0,27.299999237060547,28.600000381469727,83340.0,256.0914001464844,339.0,0.17089800536632538,0.26034611463546753,-48.380001068115234,1.0,0.0,0.0,0.0,0.5024349093437195,0.18660205602645874,0.27763494849205017,15569.0,0.05623926222324371,0.9588744640350342,0.3768375515937805,0.011226962320506573,0.903522253036499,0.0,18039.0,0.07892435789108276,0.4048493802547455,0.45507994294166565,1e4,38026.0,86e3,4031.0,22e3,58104.0,583.4613037109375,424.6072998046875,-0.9042401909828186,-0.7872821688652039,0.8401210238336367,0.3921127915382385,0.9085705876350403,3.060332775115967,1.759649395942688,0.07126019150018692,0.0314091332256794,0.572339653968811,0.5516335368156433,0.7509557604789734,4856881.0,0.19148440659046173
phoeniaz,0.7365661859512329,7.238474208861589e-4,0.13744863867759705,0.23824265599250793,0.35104900598526,0.273259699344635,0.18357574939727783,0.2365928292274475,0.38600730895996094,0.19382412731647491,0.08996466547250748,0.20048192143440247,0.05155635625123978,0.10619772970676422,685.0,643.0,26.5,28.399999618530273,NaN,NaN,17.0,0.15053309500217438,0.2752721905708313,-348.4100036621094,0.0,0.0,0.0,1.0,NaN,NaN,NaN,339.0,0.002940311562269926,0.8877473473548889,0.4235198497772217,0.025799529626965523,0.22688260674476624,0.0,864.0,0.0,0.41208383440971375,0.44890862703323364,8670.0,31001.0,73049.0,4488.0,20556.0,53630.0,519.911376953125,436.73748779296875,-0.886528491973877,-0.8009359240531921,0.10273611680979076,0.30902183055877686,0.6584616303443909,2.7897233963012695,1.822239875793457,0.1821625977754593,0.19616034626960754,0.6373552680015564,0.6663551330566406,0.4438522458076477,2122101.0,0.035010114312171936
pittsfma,0.6067275404930115,2.6723791961558163e-4,0.1412496268749237,0.3488651514053345,0.26694419980049133,0.2429410070180893,0.20276497304439545,0.37788018584251404,0.3041474521160126,0.11520737409591675,0.0841415748000145,0.265224814414978,0.005524384789168835,0.05154639109969139,502.0,533.0,25.100000381469727,28.0,NaN,NaN,NaN,0.2162386029958725,NaN,-233.3699951171875,1.0,0.0,0.0,0.0,NaN,NaN,NaN,1019.0,0.009835071861743927,0.9603312611579895,0.42958569526672363,0.023290671408176422,0.4647757411003113,0.0,910.0,0.006577156484127045,0.41347476840019226,0.4730977714061737,7464.0,3e4,70353.0,3264.0,18048.0,64120.0,449.7607116699219,464.6379089355469,-0.883158802986145,-0.7484531998634338,0.5109332739487964,0.09276910126209259,0.8271380066871643,3.0705718994140625,2.150664806365967,0.062144890427589417,0.19638825953006744,0.6417221426963806,0.5510948896408081,0.5548600554466248,79271.0,0.019704557955265045
portlame,0.7817754745483398,0.0010767370695248246,0.09368788450956345,0.28542768955230713,0.2821130156517029,0.33877140283584595,0.15807560086250305,0.30841925740242004,0.29553264379501343,0.23797251284122467,0.07165727019309998,0.28915661573410034,0.008143137209117413,0.1324840784072876,625.0,562.0,25.5,25.700000762939453,NaN,NaN,NaN,0.12991470098495483,NaN,-399.7099914550781,1.0,0.0,0.0,0.0,0.21849434077739716,0.022815557196736336,0.062338586896657944,1223.0,0.0040863268077373505,0.9701808094978333,0.4051956832408905,0.03127661347389221,0.5549275875091553,0.0,1261.0,7.936632609926164e-4,0.4001787602901459,0.5604968070983887,9e3,32e3,72e3,6500.0,23200.0,90028.0,521.97998046875,710.8466796875,-0.9158439040184021,-0.5789317488670349,0.49533822004301836,-0.22345460951328278,0.32542240619659424,2.4048638343811035,2.30289626121521,0.09903126209974289,0.2093690186738968,0.702506422996521,0.7243173122406006,0.48466140031814575,215481.0,0.006237208843231201
portlaor,0.8811816573143005,8.588976925238967e-4,0.1126425713300705,0.2295585721731186,0.32786083221435547,0.32993802428245544,0.21787628531455994,0.2960551381111145,0.3339237868785858,0.15214477479457855,0.10325352102518082,0.2608393430709839,0.03265905752778053,0.07556788623332977,641.0,600.0,26.899999618530273,30.899999618530273,30975.0,NaN,33.0,0.18194830417633057,0.21993190050125122,-1126.260009765625,0.0,0.0,0.0,1.0,0.369286447763443,0.05535680055618286,0.01178003940731287,2281.0,0.00218551536090672,0.9862903356552124,0.3910039961338043,0.019846295937895775,0.6589533686637878,0.0,2827.0,0.004956429824233055,0.4072479009628296,0.45021647214889526,8500.0,31e3,72392.0,4638.0,18280.0,48150.0,470.8116149902344,392.75,-0.8983331918716431,-0.7980267405509949,0.3658998934500297,0.4077746570110321,0.6057829260826111,2.747812509536743,1.7342549562454224,0.12751837074756622,0.11424057185649872,0.6936662197113037,0.6318056583404541,0.6731401681900024,1239842.0,0.030824895948171616
portsmnh,0.7557502388954163,0.0010485855164006352,0.09357669949531555,0.2880179286003113,0.3034455180168152,0.314959853887558,0.14933058619499207,0.23892894387245178,0.2883625030517578,0.32337796688079834,0.04353347793221474,0.21218205988407135,0.012049611657857895,0.02152317948639393,718.0,631.0,23.200000762939453,27.100000381469727,NaN,NaN,NaN,0.2201979011297226,NaN,-348.7900085449219,1.0,0.0,0.0,0.0,NaN,NaN,NaN,535.0,0.0037291168700903654,0.9644328355789185,0.4646809995174408,0.04481585696339607,0.37287384271621704,0.0,510.0,0.029304884374141693,0.39737892150878906,0.2624797821044922,10200.0,35e3,81226.0,16400.0,30030.0,64695.0,598.1199951171875,693.0802001953125,-0.9228649735450745,-1.3375812768936157,0.5710333473714407,0.22755147516727448,-0.47489359974861145,1.5999540090560913,1.8472962379455566,0.164804607629776,0.2373460978269577,0.73496013879776,0.7497812509536743,0.5203375220298767,223692.0,0.010889973491430283
poughkny,0.7486355304718018,8.045161375775933e-4,0.13183265924453735,0.2907857894897461,0.29156264662742615,0.2858189046382904,0.36808136105537415,0.24727818369865417,0.2627289891242981,0.12191146612167358,0.05791572853922844,0.1949007660150528,0.014514923095703125,0.0656224712729454,715.0,652.0,25.600000381469727,27.299999237060547,NaN,NaN,30.0,0.2304943948984146,0.18716059625148773,-172.19000244140625,1.0,0.0,0.0,0.0,NaN,NaN,NaN,875.0,0.027498262003064156,0.9452680349349976,0.4541432857513428,0.031045876443386078,0.302389919757843,0.0,838.0,0.040435221046209335,0.3629319965839386,0.42396220564842224,12500.0,44800.0,91500.0,5528.0,28767.0,71e3,655.052001953125,548.24932861328125,-1.0135397911071777,-0.8581109642982483,0.5571258731621961,0.25365909934043884,0.8159025311470032,2.8065128326416016,1.736951231956482,0.05317343771457672,0.059054791927337646,0.6518968343734741,0.5210075378417969,0.5744873881340027,259462.0,0.08282522857189178
puebloco,0.8178667426109314,8.186061168089509e-4,0.1715831756591797,0.3064787983894348,0.32329991459846497,0.19863811135292053,0.22457891702651978,0.2694946825504303,0.34934496879577637,0.15658141672611237,0.12424067407846451,0.2377990484237671,0.02999378740787506,0.034408602863550186,488.0,528.0,28.0,38.900001525878906,7190.0,NaN,NaN,0.12879760563373566,NaN,-155.08999633789062,0.0,0.0,0.0,1.0,NaN,NaN,NaN,481.0,0.008294625207781792,0.9344285130500793,0.43410205841064453,0.0,0.5882010459899902,0.0,551.0,0.025424795225262642,0.4233270585536957,0.46712562441825867,5124.0,22e3,52e3,2172.0,13073.0,33816.0,333.3622131347656,267.63641357421875,-0.8596101999282837,-0.7611570358276367,0.4607396013547652,0.4303096532821655,0.85828697681427,3.175595283508301,1.8869986534118652,0.09107903391122818,0.11782477051019669,0.5732940435409546,0.534849226474762,0.37512335181236267,123051.0,0.017155488952994347
readinpa,0.8679672479629517,0.0016815373674035072,0.20120379328727722,0.40307193994522095,0.20270413160324097,0.19302012026309967,0.30986106395721436,0.3509942889213562,0.2546989917755127,0.08444565534591675,0.06642845273017883,0.2630012333393097,0.01286744698882103,0.06381502747535706,560.0,515.0,23.600000381469727,27.600000381469727,3965.0,NaN,NaN,0.283886194229126,NaN,-50.09000015258789,1.0,0.0,0.0,0.0,0.6013254523277283,0.10922547429800034,0.07836014777421951,1880.0,0.0053155370987951756,0.9706984758377075,0.41564345359802246,0.03321592137217522,0.5415610671043396,0.0,2008.0,0.006468707229942083,0.3730051815509796,0.4604782164096832,9500.0,32763.0,67020.0,3600.0,17028.0,58894.0,440.52508544921875,407.3340148925781,-0.9861629605293274,-0.7754897475242615,0.639547443890739,0.1292518675327301,0.9703579545021057,2.9240572452545166,1.8244473934173584,0.03881200775504112,0.11996306478977203,0.6580256223678589,0.6304912567138672,0.6097109317779541,336523.0,0.02925208769738674
reddinca,0.6029083132743835,2.3662052990403026e-4,0.15505830943584442,0.2804103195667267,0.39366427063941956,0.17086710035800934,0.19718310236930847,0.23004694283008575,0.44600939750671387,0.1267605572938919,0.13998033106327057,0.2730318307876587,0.039890971034765244,0.04089219495654106,564.0,516.0,29.0,42.20000076293945,NaN,NaN,NaN,0.1099046990275383,NaN,-1086.989990234375,0.0,0.0,0.0,1.0,NaN,NaN,NaN,185.0,0.005388221237808466,0.9235774874687195,0.3361811339855194,0.31045082211494446,0.20679645240306854,0.0,157.0,0.012755746021866798,0.4166724681854248,0.33228224515914917,7500.0,25e3,63600.0,7680.0,27100.0,47180.0,455.5732116699219,437.15380859375,-0.875454843044281,-1.1017705202102661,0.10153564411680237,0.29864341020584106,-0.023716526105999947,2.1139938831329346,1.8390671014785767,0.05479850247502327,0.09193548560142517,0.5717460513114929,0.5425330996513367,0.3341403901576996,147036.0,0.007617182098329067
renonv,0.6086394786834717,3.5047688288614154e-4,0.12652462720870972,0.2550175189971924,0.3668498694896698,0.2516079843044281,0.1580764502286911,0.2636251449584961,0.41085079312324524,0.16744759678840637,0.08476601541042328,0.19708828628063202,0.052261482924222946,0.11626140028238297,686.0,629.0,26.5,27.200000762939453,NaN,NaN,NaN,0.07416830211877823,NaN,-929.8699951171875,0.0,0.0,0.0,1.0,NaN,NaN,NaN,140.0,0.0,0.937114417552948,0.3607523441314697,0.11092761158943176,0.3886595070362091,0.0,223.0,0.02234463207423687,0.42412590980529785,0.42644065618515015,8052.0,28966.0,69021.0,4e3,21336.0,5e4,523.2694091796875,481.15869140625,-0.8577249050140381,-0.8522820472717285,0.20982298536943758,0.32238781452178955,0.6996261477470398,2.848116397857666,1.8261024951934814,0.195579394698143,0.23576702177524567,0.6926560997962952,0.6701747179031372,0.36996111273765564,254667.0,0.021451542153954506
riversca,0.6437641978263855,4.282035806681961e-4,0.19216665625572205,0.25932809710502625,0.36357948184013367,0.18492573499679565,0.17796403169631958,0.23832522332668304,0.43295812606811523,0.15075263381004333,0.11084844172000885,0.20567768812179565,0.07210182398557663,0.11209148913621902,679.0,678.0,28.399999618530273,32.29999923706055,NaN,NaN,24.0,0.19611020386219025,0.20733259618282318,-655.94000244140625,0.0,0.0,0.0,1.0,NaN,NaN,NaN,317.0,0.03795161843299866,0.9321879148483276,0.4329882562160492,0.05562695115804672,0.2594088613986969,0.0,516.0,0.02700626105070114,0.404496967792511,0.4114299714565277,8580.0,34048.0,77e3,7200.0,28500.0,68940.0,600.87982177734375,598.96868896484375,-0.9051110148429871,-0.8881164789199829,0.2667835304708046,0.11056885868310928,0.17535288631916046,2.3697245121002197,2.0838027000427246,0.05694945529103279,0.044642653316259384,0.5721507668495178,0.6011229753494263,0.38963788747787476,2588793.0,0.06902753561735153
rochesny,0.8785512447357178,0.0025071187410503626,0.1300152987241745,0.29419323801994324,0.28872594237327576,0.2870655357837677,0.3487708866596222,0.30271127820014954,0.24300247430801392,0.10551534593105316,0.06958679854869843,0.3030661642551422,0.01028124988079071,0.04745744541287422,602.0,565.0,26.600000381469727,34.70000076293945,12876.2998046875,NaN,121.0,0.27045759558677673,0.21344350278377533,-242.49000549316406,1.0,0.0,0.0,0.0,0.21938923001289368,0.01194749679416418,0.062303755432367325,2964.0,0.008770277723670006,0.9521291255950928,0.39492034912109375,0.019121790304780006,0.5974293351173401,0.0,3455.0,0.002606885274872184,0.3852759003639221,0.4751080572605133,9644.0,35800.0,78e3,3456.0,18831.0,58e3,484.7300109863281,468.1683044433594,-0.9537955522537231,-0.7442129850387573,0.45312136075082765,0.2962658107280731,1.026224136352539,3.1165969371795654,1.7941070795059204,0.039376504719257355,0.041778478771448135,0.668502688407898,0.5859333872795105,0.6625303626060486,1002410.0,0.09286420047283173
rockfoil,0.8362597227096558,2.172483946196735e-4,0.15995997190475464,0.33286383748054504,0.3014441728591919,0.20573201775550842,0.315138578414917,0.34278684854507446,0.251748263835907,0.09032633900642395,0.06862496584653854,0.26911571621894836,0.017450878396630287,0.05247406288981438,525.0,469.0,23.0,26.299999237060547,5510.0,NaN,35.0,0.33994990587234497,0.2284363955259323,-362.6700134277344,0.0,1.0,0.0,0.0,NaN,NaN,NaN,619.0,0.0,0.9792611598968506,0.3725000321865082,0.00840755831450224,0.5464080572128296,0.0,935.0,0.0,0.38964682817459106,0.48681896924972534,8900.0,32e3,70123.0,2900.0,16825.0,52584.0,400.3876037597656,345.85760498046875,-0.9425145387649536,-0.7198629379272461,0.5557733515380057,0.28783896565437317,1.1213405132293701,3.185540199279785,1.7763606309890747,0.05947886034846306,0.0640111118555069,0.6759935021400452,0.6432673931121826,0.7172123193740845,283719.0,0.08175342530012131
saginami,0.92474764585495,0.002063510473817587,0.15074658393859863,0.357885479927063,0.3028631806373596,0.18850475549697876,0.29986491799354553,0.31787481904029846,0.2889239192008972,0.09333633631467819,0.08251125365495682,0.3507871925830841,0.015675315633416176,0.07495740801095963,487.0,463.0,25.299999237060547,31.5,7657.10009765625,NaN,70.0,0.2646786868572235,0.20470869541168213,-339.1600036621094,0.0,1.0,0.0,0.0,0.3675214350223541,0.031386323273181915,0.050163716077804565,861.0,0.008183722384274006,0.9611073136329651,0.4209979474544525,0.06451801210641861,0.3648443818092346,0.0,1047.0,0.0,0.403618723154068,0.5123254060745239,6732.0,29588.0,66600.0,2616.0,13200.0,48124.0,388.77789306640625,345.1039123535156,-0.9072846174240112,-0.6687952876091003,0.4455061910348741,0.324923574924469,0.9452258348464966,3.237058162689209,1.9669086933135986,0.03596154972910881,0.037967242300510406,0.6309728026390076,0.5605273246765137,0.8072087168693542,399320.0,0.09701742976903915
salemma,0.7887549996376038,5.301263299770653e-4,0.12691910564899445,0.2919815480709076,0.2588099539279938,0.3222894072532654,0.21826624870300293,0.13931888341903687,0.39164087176322937,0.25077399611473083,0.07919756323099136,0.15804067254066467,0.013386880978941917,0.032710280269384384,712.0,741.0,25.0,23.799999237060547,NaN,NaN,NaN,NaN,NaN,-320.2300109863281,1.0,0.0,0.0,0.0,NaN,NaN,NaN,4546.0,0.0021952525712549686,0.9503589272499084,0.3682638108730316,0.009811858646571636,0.6404585242271423,0.0,4674.0,0.0029956495855003595,0.427878201007843,0.47266706824302673,8222.0,40050.0,96600.0,5502.0,29088.0,105814.0,635.75030517578125,642.83331298828125,-0.8489167094230652,-0.7493640184402466,0.42351543829706395,-0.09110409766435623,0.40170183777809143,2.865467071533203,2.5548694133758545,0.07314089685678482,0.12353471666574478,0.6966536045074463,0.751375138759613,0.46281707286834717,264356.0,0.008605819195508957
salemor,0.835657000541687,0.0010580607922747731,0.16021817922592163,0.27368757128715515,0.3510954678058624,0.2149987667798996,0.24900873005390167,0.16019032895565033,0.481363981962204,0.10943695157766342,0.11256509274244308,0.3110119104385376,0.04675252363085747,0.15000000596046448,582.0,577.0,25.799999237060547,34.099998474121094,NaN,NaN,NaN,0.14119699597358704,NaN,-1129.8599853515625,0.0,0.0,0.0,1.0,NaN,NaN,NaN,464.0,0.0,1.0,0.49380752444267273,0.034121621400117874,0.2615990936756134,0.0,468.0,0.0,0.3932631015777588,0.2614459693431854,7251.0,27394.0,60320.0,10632.0,26160.5,44788.0,421.0293884277344,440.2976989746094,-0.9332764148712158,-1.3415275812149048,0.39858962048740265,0.2977234721183777,-0.3827289342880249,1.7357953786849976,1.8208009004592896,0.09004933387041092,0.22232143580913544,0.6319665908813477,0.5510799884796143,0.44311419129371643,278024.0,0.007948953658342361
salinaca,0.6807888746261597,3.972593112848699e-4,0.1979319453239441,0.18346352875232697,0.31436288356781006,0.3042416274547577,0.3011537194252014,0.24139630794525146,0.3446405827999115,0.11280938982963562,0.10074128955602646,0.16223664581775665,0.10983945429325104,0.12784910202026367,828.0,781.0,26.799999237060547,28.399999618530273,NaN,NaN,11.0,0.08383429795503616,0.2135722041130066,-926.75,0.0,0.0,0.0,1.0,NaN,NaN,NaN,212.0,0.004703890066593885,0.9233290553092957,0.3636714816093445,0.0,0.1506384164094925,0.0,297.0,0.0,0.39548227190971375,0.35575100779533386,10924.0,35835.0,81950.0,8400.0,26600.0,53838.0,706.97991943359375,634.440185546875,-0.9276493191719055,-1.0335241556167603,0.10350373398096255,0.42012977600097656,0.26273050904273987,2.2778775691986084,1.5950173139572144,0.07061465829610825,0.0861658975481987,0.6283617615699768,0.4604232609272003,0.5950722098350525,355660.0,0.06376595795154572
sanfraca,0.4129544496536255,3.372542269062251e-4,0.08264293521642685,0.10912387073040009,0.21526223421096802,0.5929709672927856,0.23942598700523376,0.2410096526145935,0.33824676275253296,0.18131761252880096,0.08515943586826324,0.25060710310935974,0.04726472496986389,0.10456831753253937,1039.0,579.0,23.600000381469727,27.200000762939453,29760.0,340.5487976074219,27.0,0.17370539903640747,0.20654819905757904,-994.25,0.0,0.0,0.0,1.0,0.1451645940542221,0.0025197819340974092,0.010445086285471916,4545.0,0.001980971312150359,0.9832831025123596,0.355355441570282,0.03422568738460541,0.8288976550102234,0.0,4790.0,0.00521691981703043,0.44362443685531616,0.4832799434661865,8616.0,35100.0,92200.0,5e3,20949.0,61624.0,749.4281005859375,535.29498291015625,-0.8127769231796265,-0.7271592020988464,0.4058274125758429,0.40290871262550354,0.5441830158233643,2.914522171020508,1.9674304723739624,0.1488121598958969,0.04567209258675575,0.7238315343856812,0.5140426754951477,0.5770868062973022,1603678.0,0.07576894760131836
santabca,0.4383336901664734,2.731671556830406e-4,0.14709334075450897,0.19117701053619385,0.3260825276374817,0.3356471359729767,0.16008500754833221,0.22649194300174713,0.44448378682136536,0.1689392626285553,0.11688829213380814,0.15252763032913208,0.07782037556171417,0.09896193444728851,866.0,720.0,30.5,31.899999618530273,NaN,NaN,4.0,0.13048160076141357,0.23601369559764862,-793.8599853515625,0.0,0.0,0.0,1.0,NaN,NaN,NaN,253.0,0.0,0.9788477420806885,0.4167099893093109,0.07788059115409851,0.31097158789634705,0.0,470.0,0.0,0.42695939540863037,0.36662858724594116,9600.0,37030.0,90496.0,6840.0,25980.0,56643.0,742.76287841796875,610.6104736328125,-0.8510663509368896,-1.0034059286117554,0.39069759388118186,0.46853724122047424,0.33897536993026733,2.5825178623199463,1.7750053405761719,0.06272462010383606,0.10086895525455475,0.621950089931488,0.6309740543365479,0.3799339234828949,369608.0,0.027493992820382118
santacca,0.7180473804473877,3.319221141282469e-4,0.11602207273244858,0.1615329384803772,0.297903448343277,0.42454156279563904,0.1139078363776207,0.19083890318870544,0.39860817790031433,0.29664507508277893,0.05898850038647652,0.09687543660402298,0.0623185895383358,0.13775409758090973,1220.0,1088.0,25.700000762939453,27.899999618530273,NaN,NaN,NaN,NaN,NaN,-960.82000732421875,0.0,0.0,0.0,1.0,NaN,NaN,NaN,765.0,0.001316475449129939,0.94054114818573,0.4599442183971405,0.029266878962516785,0.4034772515296936,0.0,954.0,0.00209824345074594,0.40846219658851624,0.3125368356704712,8900.0,37268.0,86326.0,11978.0,35719.0,64720.0,755.580078125,682.702880859375,-0.8953559398651123,-1.16303288936615,0.16405424194557158,0.2880605459213257,-0.2970203459262848,1.975059151649475,1.9840190410614014,0.059980470687150955,0.05339725315570831,0.676956832408905,0.7254233360290527,0.427941232919693,229734.0,0.00996369682252407
santarca,0.7340087890625,4.710078064817935e-4,0.11281105130910873,0.206957146525383,0.37510982155799866,0.3051219880580902,0.20309677720069885,0.17522580921649933,0.4056774079799652,0.2160000056028366,0.0677313357591629,0.19852469861507416,0.03726358711719513,0.1528361290693283,873.0,859.0,27.799999237060547,26.700000762939453,NaN,NaN,NaN,NaN,NaN,-1022.1099853515625,0.0,0.0,0.0,1.0,NaN,NaN,NaN,499.0,0.0019982815720140934,0.9498092532157898,0.47378605604171753,0.13824217021465302,0.12196890264749527,0.0,553.0,0.0,0.3903525769710541,0.42390450835227966,1e4,36001.0,8e4,7716.0,25525.0,7e4,674.7296142578125,739.4962158203125,-0.940704882144928,-0.8582470417022705,0.17342707334283156,0.133531391620636,0.2592889964580536,2.338730573654175,1.945910096168518,0.042474254965782166,0.054760318249464035,0.6629638075828552,0.716252863407135,0.3726416528224945,388222.0,0.014306247234344482
scrantpa,0.8783513307571411,0.0012301754904910922,0.17713694274425507,0.40827491879463196,0.21884994208812714,0.19573821127414703,0.3226337432861328,0.3390946388244629,0.2518518567085266,0.08641975373029709,0.10047715157270432,0.42645010352134705,0.005175749771296978,0.010854816995561123,440.0,414.0,24.399999618530273,23.200000762939453,12361.7001953125,NaN,NaN,0.21928240358829498,NaN,-120.76000213623047,1.0,0.0,0.0,0.0,0.19607266783714294,0.019804861396551132,0.11806061863899231,2922.0,0.0020536892116069794,0.9035807847976685,0.4199203848838806,0.7022945880889893,0.21834877133369446,0.001985882641747594,3091.0,3.237833152525127e-4,0.4278814494609833,0.4968888461589813,6202.0,23640.0,58e3,1010.0,11e3,45700.0,334.8265075683594,273.9150085449219,-0.8489090800285339,-0.6993889212608337,0.204810025071227,0.2383447140455246,1.814921498298645,4.050492763519287,1.9972264766693115,0.038583964109420776,0.14304812252521515,0.5903211832046509,0.5597147941589355,0.6267715096473694,734175.0,0.010200565680861473
seattlwa,0.538354218006134,4.3936894508078694e-4,0.08653303235769272,0.23280316591262817,0.3503168821334839,0.3303469121456146,0.15180349349975586,0.24461886286735535,0.40850502252578735,0.19507262110710144,0.0678514614701271,0.1843317151069641,0.027870438992977142,0.08685861527919769,738.0,663.0,25.899999618530273,28.600000381469727,35750.0,NaN,46.0,0.19352540373802185,0.2077960968017578,-1151.5,0.0,0.0,0.0,1.0,0.08537200838327408,0.0022619187366217375,0.049579959362745285,3012.0,0.007289435714483261,0.9883857369422913,0.3668895661830902,0.08806592226028442,0.6204168796539307,0.0,3836.0,0.007299043703824282,0.3857683539390564,0.4292398691177368,11e3,36460.0,8e4,5100.0,23280.0,58e3,553.6331787109375,476.9346923828125,-0.9525182247161865,-0.8457393646240234,0.3720941408882661,0.32158362865448,0.7686547040939331,2.752786159515381,1.6625477075576782,0.1122022420167923,0.1700877845287323,0.6908412575721741,0.6867742538452148,0.5575326085090637,1972961.0,0.04026080667972565
spokanwa,0.8110575675964355,0.001042561256326735,0.10203703492879868,0.26930510997772217,0.3740364611148834,0.25462138652801514,0.22519730031490326,0.23167982697486877,0.39543405175209045,0.1476888358592987,0.11203154921531677,0.2713068127632141,0.02772943116724491,0.046245649456977844,535.0,477.0,27.399999618530273,28.0,23539.0,NaN,NaN,0.1263824999332428,NaN,-947.96002197265625,0.0,0.0,0.0,1.0,0.2607850134372711,0.055479153990745544,0.03774425387382507,1474.0,0.012176405638456345,0.9854450225830078,0.42627984285354614,0.037544142454862595,0.41267579793930054,0.0,1347.0,0.001486233901232481,0.4119345247745514,0.43360841274261475,6588.0,25765.0,61344.0,3840.0,20295.0,51970.0,371.00189208984375,346.8882141113281,-0.8868908882141113,-0.8356134295463562,0.3901259692975222,0.16583073139190674,0.5397774577140808,2.7710249423980713,2.0654168128967285,0.09893160313367844,0.17086933553218842,0.6513963341712952,0.6448476910591125,0.45687004923820496,361364.0,0.01402187254279852
springil,0.9480363726615906,0.001755200675688684,0.11006725579500198,0.3159424066543579,0.28702372312545776,0.28696659207344055,0.23447537422180176,0.3344753682613373,0.27355459332466125,0.1574946492910385,0.06443391740322113,0.34758707880973816,0.010388371534645557,0.059857483953237534,506.0,475.0,21.600000381469727,29.700000762939453,5447.5,99.97772216796875,57.0,0.05167879909276962,0.24531200528144836,-196.1199951171875,0.0,1.0,0.0,0.0,0.09412179887294769,0.00332449609413743,0.04204559698700905,1021.0,0.05091601982712746,0.9715787172317505,0.4260086417198181,0.4609908163547516,0.1795312911272049,0.0,1014.0,0.035536617040634155,0.3872721791267395,0.48622193932533264,9e3,31e3,69300.0,2600.0,16e3,48785.0,400.8226013183594,343.4115905761719,-0.9486275315284729,-0.7210900783538818,0.6726218395780211,0.35102200508117676,1.2417131662368774,3.282933473587036,1.690198302268982,0.04647733271121979,0.06139162555336952,0.6987612843513489,0.6292821764945984,0.6472599506378174,189550.0,0.07605381309986115
springma,0.826482355594635,9.102952317334712e-4,0.16041235625743866,0.31452158093452454,0.2646145522594452,0.2604515254497528,0.23196355998516083,0.3260505795478821,0.27180179953575134,0.17018409073352814,0.09424731880426407,0.27038130164146423,0.016274655237793922,0.045334894210100174,574.0,535.0,25.399999618530273,27.899999618530273,23861.0,NaN,17.0,0.21012799441814423,0.20726120471954346,-236.9199981689453,1.0,0.0,0.0,0.0,0.12995360791683197,0.006171664223074913,0.09572417289018631,2002.0,0.0029929981101304293,0.9345182180404663,0.34954074025154114,0.016829827800393105,0.6598208546638489,0.0,3108.0,0.013204424642026424,0.3946724534034729,0.4390451908111572,6909.0,30382.0,66143.0,4700.0,22e3,56500.0,478.3717041015625,469.1672058105469,-0.9296990633010864,-0.8231529593467712,0.39194669341154514,0.15757842361927032,0.3852623999118805,2.644256591796875,2.1014156341552734,0.06768538057804108,0.0770331621170044,0.6486067771911621,0.6298324465751648,0.6584290266036987,529484.0,0.06636460870504379
statecpa,0.642316460609436,2.0104876602999866e-4,0.11532162874937057,0.3517826795578003,0.18671531975269318,0.34618037939071655,0.3177938163280487,0.3282994031906128,0.154300719499588,0.1996060460805893,0.17295192182064056,0.42494088411331177,0.029494747519493103,0.05974842607975006,566.0,634.0,30.0,44.29999923706055,NaN,NaN,NaN,0.1336296945810318,NaN,-79.7300033569336,1.0,0.0,0.0,0.0,NaN,NaN,NaN,434.0,0.0069640763103961945,0.9870412945747375,0.5423560738563538,0.16843575239181519,0.2393854707479477,0.0,399.0,0.0,0.4267632067203522,0.5434443354606628,7016.0,26205.0,65e3,1200.0,7600.0,39e3,467.6859130859375,473.2654113769531,-0.8515259623527527,-0.609827995300293,0.6800341641656539,0.5108256340026855,1.7658716440200806,3.992065668106079,1.715368390083313,0.09557706862688065,0.21273964643478394,0.6097819209098816,0.3953261971473694,0.5389582514762878,123786.0,0.02146446332335472
